full_text,id_str,created_at,username,user_id_str,lang,location,quote_count,reply_count,retweet_count,favorite_count,tweet_url,mentions,mention_count,source,target
ternyata di psiko ada #kelompok_riset n #lab. ngga cuma rocmhi (kesehatan mental komuitas) di psiko ada juga tau kelompok riset yang lain. ada yang fokusnya ke seksualitas psikologi politik psikologi lalu lintas dll. di psiko tuh ada jg tau program research day dari fakultas! https://t.co/jjeGFkcPyO,1.80616800160099E+018,2024-06-27 03:29:43+00:00,Q15TY,1.09951112653293E+018,in,she/her,3,4,5,21,https://x.com/Q15TY/status/1806168001600999744,,0,Q15TY,
Saat ini banyak negara di dunia bertindak seolah-olah mereka memiliki hak untuk mengatur ekonomi dan politik negara lain. Salah satu contohnya adalah Uni Eropa (UE) yang memberlakukan sanksi terhadap Rusia terkait ekspor gas. Baru-baru ini UE menjatuhkan sanksi baru yang https://t.co/lIL0pmgeHA,1.80616834870908E+018,2024-06-27 03:31:05+00:00,bdleonanda,215099720,in,"PADANG,INDONESIA",0,0,1,5,https://x.com/bdleonanda/status/1806168348709081596,,0,bdleonanda,
@Solisidtor kenapa org munafik ini asyik main politik ada isu lain yg lebih penting.,1.80616899021948E+018,2024-06-27 03:33:38+00:00,cooperman_wt,9.98548349329391E+017,in,Timbuktu,0,0,0,2,https://x.com/cooperman_wt/status/1806168990219485562,Solisidtor,1,cooperman_wt,Solisidtor
@e100ss Childfree bahayakan masa depan bangsa. Tapi korupsi menggonta ganti UU demi kepentingan sendiri pengangkatan pejabatan ngga becus demi utang politik tidak membahayakan masa depan bangsa ,1.80616952635639E+018,2024-06-27 03:35:46+00:00,masjalu_17,231654797,in,"GeoFront, New Tokyo-3 City",0,0,3,4,https://x.com/masjalu_17/status/1806169526356398084,e100ss,1,masjalu_17,e100ss
@2014Adisetyadi @humaniesproject Lah kegiatan sosial ini ada krn akar masalahnya politik juga pemerintah yang ga tanggap.,1.80616982127015E+018,2024-06-27 03:36:57+00:00,tylsalisha,1.55406198146401E+018,in,,0,0,1,2,https://x.com/tylsalisha/status/1806169821270159547,"2014Adisetyadi,humaniesproject",2,tylsalisha,2014Adisetyadi
PEMBANGKANG MENGAMBIL KESEMPATAN ISU BLACKROCK UNTUK SERANG KERAJAAN PART 3 #lokmanadam #tiktokmalaysia #fypシ #fyp #politikmalaysia #malaysiapolitics #umnomalaysia #umno #kerajaanperpaduan #zahidhamidi #solidaritinajibrazak #anwaribrahim #umnocomms #politik #barisannasional https://t.co/CCF4fMA1k8,1.80617003265495E+018,2024-06-27 03:37:47+00:00,LokmanAdam,125402342,in,123320000,0,4,7,18,https://x.com/LokmanAdam/status/1806170032654954971,,0,LokmanAdam,
Rakyat kerap diminta jgn banyak ngeluh jgn cengeng jgn pasrah klo lg kesusahan. Skrg siapa yg pasrah? Masak iya lawan peretas aja ga sanggup. Tp klo ngomong dan urusan politik berasa yg punya negara berasa paling paling ga ada lawan https://t.co/Tcsq9DS1nC,1.80617016772827E+018,2024-06-27 03:38:19+00:00,Adiprayitno_20,188194869,in,,20,208,184,677,https://x.com/Adiprayitno_20/status/1806170167728279558,,0,Adiprayitno_20,
Kebusukkan pentadbiran America sangat jelas tapi ahli politik kita masih lagi terhegeh2 nak jadi keldai di cucuk idung oleh pelobi2 Ashkenazi yg menguasai pentadbiran Pak Bidin kini. https://t.co/LpJxManvU9,1.80617109038714E+018,2024-06-27 03:41:59+00:00,MdmRoseNor,1.60587459874641E+018,in,Kuala Lumpur Federal Territory,1,1,5,12,https://x.com/MdmRoseNor/status/1806171090387140850,,0,MdmRoseNor,
@borygem @Indostransfer Kalau diliat dari bagan struktural pasti ada lah minimal satu orang politik di setiap klub indonesia yang paling kentara kan psis dengan mas yoyoknya persija dengan bakrie,1.80617228018533E+018,2024-06-27 03:46:43+00:00,Citycat_cat_Dog,1.2886306411106E+018,in,,0,1,0,2,https://x.com/Citycat_cat_Dog/status/1806172280185336204,"borygem,Indostransfer",2,Citycat_cat_Dog,borygem
@KayaPedagang @neohistoria_id Aaahh....okay may bad. Mgkn bgus ny gni kali yak yang msih terlibat dlm politik praktis ,1.80617234506289E+018,2024-06-27 03:46:58+00:00,kangkomen1313,1.50106505287475E+018,in,,0,0,0,10,https://x.com/kangkomen1313/status/1806172345062896029,"KayaPedagang,neohistoria_id",2,kangkomen1313,KayaPedagang
Ketika posisi jabatan penting diisi oleh orang yg tdk kredible tdk kompeten tdk punya kecakapan dan kemampuan dibidangnya ya..inilah contohnya.. Dari banyak contoh yg lain. Politik balas budi sebaiknya dihilangkan dari hebit kekuasaan. Penguasa hrsnya lbh selektif.,1.80617257112319E+018,2024-06-27 03:47:52+00:00,mumungwisnu_1,2585242076,in,Ciledug-Tangerang,0,0,2,2,https://x.com/mumungwisnu_1/status/1806172571123191852,,0,mumungwisnu_1,
Ada kekhawatiran genosida dari pemimpin politik (bahkan sekadar bakal calon) itu penting. Tapi semoga juga bisa terus bawelin genosida yg pernah atau bahkan sedang terjadi di Indonesia serta dunia. Termasuk Peristiwa 65 dan juga situasi di Papua.,1.80617297863761E+018,2024-06-27 03:49:29+00:00,jolayjali,49294004,in,,0,1,3,5,https://x.com/jolayjali/status/1806172978637615476,,0,jolayjali,
@numbcurry Kayaknya gak bisa objective liat situasi politik keliatan ga beda jauh sama pemikiran wa keluarga yg doyan sebar hoax.,1.80617333124434E+018,2024-06-27 03:50:53+00:00,pdiihperjuangan,1.50346079276665E+018,in,Gunung Huaguo,0,1,0,4,https://x.com/pdiihperjuangan/status/1806173331244343587,numbcurry,1,pdiihperjuangan,numbcurry
@fuad_adi1 @dramatiktokid Bro dia dipenjara di era pengadilan masih fair Dia di penjara bukan setahun 2 tahun Udahlah banyak dluar sana yg bahkan dipenjara hanya karna musuh politik Jadi g ush lah begitu Dia korupsi Dia penjara Move on,1.80617405180481E+018,2024-06-27 03:53:45+00:00,Adam_diatan,1.6985960572515E+018,in,"Jakarta Capital Region, Indonesia",0,0,0,11,https://x.com/Adam_diatan/status/1806174051804815663,"fuad_adi1,dramatiktokid",2,Adam_diatan,fuad_adi1
@PlasticLove707 @dramatiktokid Bro dia dipenjara di era pengadilan masih fair Dia di penjara bukan setahun 2 tahun Udahlah banyak dluar sana yg bahkan dipenjara hanya karna musuh politik Jadi g ush lah begitu Dia korupsi Dia penjara Move on,1.80617409069411E+018,2024-06-27 03:53:54+00:00,Adam_diatan,1.6985960572515E+018,in,"DKI Jakarta, Indonesia",0,0,0,5,https://x.com/Adam_diatan/status/1806174090694115742,"PlasticLove707,dramatiktokid",2,Adam_diatan,PlasticLove707
Giliran Pange ributin Arie Putra soal dinasti politik dan asian value! Selengkapnya Segelas Bersama Pangeran di Youtube Asumsi! https://t.co/SPnh8Pxdcm #AsianVale #DinastiPolitik #SegelasBersamaPangeran #Asumsico https://t.co/fBm02ZjSxV,1.80617412519251E+018,2024-06-27 03:54:03+00:00,asumsico,8.29366551446818E+017,in,Jakarta Capital Region,0,1,0,3,https://x.com/asumsico/status/1806174125192516083,,0,asumsico,
Kehilangan vibes tu je. Vibes tu pun boleh je dicipta tanpa ahli politik. Tak rasa kehilangan langsung pun pada manusia tak amanah ,1.8061768864203E+018,2024-06-27 04:05:01+00:00,jminsto,1.19381684723517E+018,in,,0,1,0,2,https://x.com/jminsto/status/1806176886420308294,,0,jminsto,
Fiksasi 17 Agustus 2024 di IKN ditentukan oleh minggu krusial di akhir Juni dan Juli. Apabila ketegangan kubu Jokowi dan Prabowo mengenai fokus dana 2024-2029 tidak bisa menemukan titik tengah akan ada kemungkinan peta politik baru dikabinet 2024-2029 dan Parlemen 2024-2029.,1.80617726299747E+018,2024-06-27 04:06:31+00:00,mekpur,1.37967885871513E+018,in,,0,1,0,2,https://x.com/mekpur/status/1806177262997479860,,0,mekpur,
@numbcurry Apalagi ada yg bilang takut digenosida si hanyur bilang takut perempuan gak sekolah dan gak bisa cerai. Thn 98 yg jd otak persekusi malah jd presiden. Yg bukain jalan dia masuk ke dunia politik? Megawati di pemilu 2004. Yg sampai detik ini ngan,1.80617731989742E+018,2024-06-27 04:06:44+00:00,ddirtytissue,1.565007617764E+018,in,"California, USA",0,2,4,25,https://x.com/ddirtytissue/status/1806177319897424005,numbcurry,1,ddirtytissue,numbcurry
@lacheriebon @Seph_Bimo Keseharan dan Pendidkan lebih bagus pasti soalnya biasa orang ke penang. Tapi kalau politik 11/12 toxic,1.80617817723838E+018,2024-06-27 04:10:09+00:00,mesheviksus2,1.50360617563117E+018,in,Indonesia,0,3,1,9,https://x.com/mesheviksus2/status/1806178177238380545,"lacheriebon,Seph_Bimo",2,mesheviksus2,lacheriebon
@lacheriebon @Seph_Bimo Iya lebih tepatnya politik jangan sampai gangu keshatan ama pendidikan itu aja,1.80617848342253E+018,2024-06-27 04:11:22+00:00,mesheviksus2,1.50360617563117E+018,in,Indonesia,0,0,2,6,https://x.com/mesheviksus2/status/1806178483422531872,"lacheriebon,Seph_Bimo",2,mesheviksus2,lacheriebon
@numbcurry Iya bagus lebih mending liat akademisi soalnya politik gerak perubahannya cepat i mean kayak ngeri aja masa ngeliat oposisi bagus aja susah gara2 opini hanyur. Pamdhl kader PKS juga backgroundnya bukan kaleng-kaleng mungkin mereka udah berpolit,1.80617953683033E+018,2024-06-27 04:15:33+00:00,pdiihperjuangan,1.50346079276665E+018,in,Gunung Huaguo,0,0,0,2,https://x.com/pdiihperjuangan/status/1806179536830333406,numbcurry,1,pdiihperjuangan,numbcurry
@hasyimmah GD pernah dan jatuh. awal periode pertama Jokowi minim dukungan parlemen serba salah ribut jabatan kapolri bahkan orang macam samad KPK bisa merepotkan seorang Presiden. realitas politik tdk sederhana teori diatas kertas.,1.80618073609091E+018,2024-06-27 04:20:19+00:00,HEskawe,1.64000337856995E+018,in,,0,1,1,2,https://x.com/HEskawe/status/1806180736090919162,hasyimmah,1,HEskawe,hasyimmah
Aku benci PAS dah masuk 25 tahun dah..org lain mungkin lebih lama sbb aku muda lagi dlm hal politik..,1.80618229014352E+018,2024-06-27 04:26:29+00:00,osman_EX5Hitam,1.67324895037845E+018,in,,0,1,0,2,https://x.com/osman_EX5Hitam/status/1806182290143527263,,0,osman_EX5Hitam,
@triwul82 Bagaimana BUMN ga hancur klu pengangkatan para petingginya tidak kompeten hanya sekedar bagi2 jatah politik ? ,1.80618238586594E+018,2024-06-27 04:26:52+00:00,FirzaHusainID,8.49562015882465E+017,in,Jakarta Raya,0,0,7,12,https://x.com/FirzaHusainID/status/1806182385865941440,triwul82,1,FirzaHusainID,triwul82
@CNNIndonesia Krn sebagian ummat Islam ada yg ga peduli dgn politik dan menganggap politik ga ada hubungannya dgn agama. Saat ibadah dilarang pemerintah sudah telat,1.80618673358079E+018,2024-06-27 04:44:09+00:00,dilockelon,1.60433611275896E+018,in,,0,0,1,4,https://x.com/dilockelon/status/1806186733580792127,CNNIndonesia,1,dilockelon,CNNIndonesia
Politik identitas untuk menipu umat Islam..,1.80618835876028E+018,2024-06-27 04:50:36+00:00,areev_r,36009942,in,Jakarta - Indonesia,0,1,0,2,https://x.com/areev_r/status/1806188358760288432,,0,areev_r,
Dilihat-lihat emang Rektor &amp; Penjabat Rektor Universitas Paramadina politik banget ya 4 dari 7 pernah/sedang menjadi politisi Jauh lebih banyak dari perguruan tinggi lainnya yang satu aja belum tentu https://t.co/ag9K1LpqXo,1.80618844041925E+018,2024-06-27 04:50:56+00:00,tawazunikhlas,1565293951,in,,0,1,1,7,https://x.com/tawazunikhlas/status/1806188440419250668,,0,tawazunikhlas,
@karimnas_ Saya gasuka PK/PKS sejak kaderisasi di kampus dgn alasan ormas muslim kemahasiswaan di awal 2000an. Kajian agama isinya jargon2 politik.,1.8061893875098E+018,2024-06-27 04:54:42+00:00,wickedbunnies,139762728,in,Indonesia,0,2,2,10,https://x.com/wickedbunnies/status/1806189387509805147,karimnas_,1,wickedbunnies,karimnas_
Orang orang bingung kali ya kalau orang lain bisa berubah pikiran atas pilihan politik. Bukannya hal wajar ya? Apalagi kalau udah keliatan busuknya. Ya lo lo pada yang mocking mereka karena dulu pilih jokowi sebelumnya pilih prabowo kan? Lah prabowo juga sekarang satu kubu.,1.8061899215496E+018,2024-06-27 04:56:49+00:00,Zuherooo,169853602,in,In Your Eyes,0,1,1,2,https://x.com/Zuherooo/status/1806189921549602999,,0,Zuherooo,
@jamesriyadee @enricoalezandro @fakenandi_an kalo pks politik identitas mah dia bantu yg Islami2 aja bang. di tempat kkn gue dulu dia banyak bantu anak2 stunting nyumbang buku ke perpus2 sklh sm taman baca desa banyak bgt. mrk jg sering ngadain cooking cl,1.80619259673958E+018,2024-06-27 05:07:27+00:00,tapicewereceh,1.09456550675168E+018,in,pintu hati,0,1,1,10,https://x.com/tapicewereceh/status/1806192596739580051,"jamesriyadee,enricoalezandro,fakenandi_an",3,tapicewereceh,jamesriyadee
@xyzjbk @jaueuehididjrjd @masgah_ @txtdrimedia Pret lah. Karena tuduhan politik identitas yg gak jelas dan gak terbukti sampai mengenyampingkan penilaian ttg hal2 besar lain. Banyak alasan trnyta sama aja dgn yg lain. Ok gas,1.80619771299359E+018,2024-06-27 05:27:46+00:00,Ariefgoku,1.0277372832842E+018,in,east java,0,1,0,4,https://x.com/Ariefgoku/status/1806197712993599947,"xyzjbk,jaueuehididjrjd,masgah_,txtdrimedia",4,Ariefgoku,xyzjbk
@ardi_tama1 Kalau upper class memang jumlah suaranya tak seberapa tapi uang mereka yg sangat besar jumlahnya dibutuhkan untuk kegiatan politik (kampanye sosialisasi dsb). Makanya yg mau menang pemilu harus baik2 sama upper class &amp; menunjukkan empati k,1.8061983410864E+018,2024-06-27 05:30:16+00:00,alexanderdrspan,411262420,in,Cimahi,0,0,1,2,https://x.com/alexanderdrspan/status/1806198341086405075,ardi_tama1,1,alexanderdrspan,ardi_tama1
@malaysiakini Itu je la level idea2 dia ni Jual otak2 dan buat marathon. Apooo la kaitan dgn perjuangan politik,1.80619852823207E+018,2024-06-27 05:31:01+00:00,orangbumian,1.4808765540706E+018,in,,0,0,0,2,https://x.com/orangbumian/status/1806198528232075360,malaysiakini,1,orangbumian,malaysiakini
@kharisma4ndini Sudah bukan rahasia lagi jika BUMN di jadikan ajang transaksi politik dengan mencomot orang2 yg tidak kompeten,1.80620210247952E+018,2024-06-27 05:45:13+00:00,MGayatri306,1.49777637817064E+018,in,Ｓｕｒａｂａｙａ ,0,1,3,4,https://x.com/MGayatri306/status/1806202102479520079,kharisma4ndini,1,MGayatri306,kharisma4ndini
1.Politik tanpa prinsip; 2.Bisnis tanpa moralitas; 3.Pengetahuan tanpa karakter; 4.Sains tanpa kemanuasiaan; 5.Kekayaan tanpa kerja; 6.Kenikmatan tanpa nurani; 7.Ketakwaan tanpa penyangkalan diri,1.80620402004377E+018,2024-06-27 05:52:50+00:00,bardanin,1.27826528873194E+018,in,Dominican Republic,1,0,0,2,https://x.com/bardanin/status/1806204020043772307,,0,bardanin,
Midin FAM ni satu-satunya orang bukan politik yang dibenci seisi Malaysia.,1.8062044333927E+018,2024-06-27 05:54:29+00:00,cikgusuraya_ch,1.44030797503007E+018,in,PPRT Kemensah Valley,0,0,1,9,https://x.com/cikgusuraya_ch/status/1806204433392706023,,0,cikgusuraya_ch,
Sekarang gue tanya kalau kita yang menentang pemerintah naro our cards on Anies and PKS; apa partai pengusungnya mau memberikan konsesi politik kompromi dan mengendalikan massa-nya sendiri untuk stick ke pesan kebersamaan dan menciptakan iklim kampanye aman untuk minoritas?,1.80620448412275E+018,2024-06-27 05:54:41+00:00,tilehopper,1.24966213391619E+018,in,In your phone,0,1,6,12,https://x.com/tilehopper/status/1806204484122755340,,0,tilehopper,
@BudiBukanIntel Wkwkwkwk pantesan Aniesnya kalah mulu tipikalnpendukungnya beginian semua. Kmrn salah mgatain agama org fasis jg pula Emg sih hrsnya gausah mandang pendukung buat milih org tapi yaaa politik org pun jg melihat pemimpin dri manner simpatisa,1.80620493176827E+018,2024-06-27 05:56:28+00:00,renzum1,1.79215105134233E+018,in,bumi,0,0,0,4,https://x.com/renzum1/status/1806204931768279492,BudiBukanIntel,1,renzum1,BudiBukanIntel
@IlhamMedal58 @Seph_Bimo DI TII atau JI itu semua ya hizbiyah (partai) atau harakah (gerakan) HTI namanya Hizbu Tahrir (Partai Pembebasan) politik itu tujuannya entah berkuasa via pemilu guna kekerasan atau sekedar provokasi.,1.80620525266604E+018,2024-06-27 05:57:44+00:00,BungIdoe,184648677,in,Malang,0,1,1,4,https://x.com/BungIdoe/status/1806205252666044456,"IlhamMedal58,Seph_Bimo",2,BungIdoe,IlhamMedal58
Kalau mau menang lewat ticket ini siap-siap kompromi. Siap-siap ngasih konsesi politik. Karena harus. Kekalahan AMIN kemarin karena ga ada pesan yang jelas terkait kompromi politik terhadap kelompok minoritas. Jadi sekarang harus jelas. Yang artinya PKS harus mau kompromi.,1.80620552134894E+018,2024-06-27 05:58:48+00:00,tilehopper,1.24966213391619E+018,in,In your phone,0,1,4,9,https://x.com/tilehopper/status/1806205521348944245,,0,tilehopper,
Ngapain digiriing ke Pilkada kmrin? Mau bilang mayo intoleran dan politik identitas? Malah melegitimasi argumen manipulatif. Mark my words. Anies sebaik apapun ke kelompok manapun dia gak akan dipilih. Krn Anies ngalahin ahok. Terbukti. Kmrn ga ada yg milih Anies.,1.80620559550842E+018,2024-06-27 05:59:06+00:00,GL_Filosufi,1.58878579377847E+018,in,,0,1,3,3,https://x.com/GL_Filosufi/status/1806205595508425080,,0,GL_Filosufi,
@imaginavers @footycinephile @BWayne2002 Yg namanya politik yaa org pasti selain ngeliat figur calon yaa liat sikap simpatisannya jg. Klo simpatisannya kek si ava ijo kmrn tiba2 ngatain kristen ama katholik fasis padahal udh kluar konteks yaa pantes lah k,1.80620617838251E+018,2024-06-27 06:01:25+00:00,renzum1,1.79215105134233E+018,in,bumi,0,1,0,1,https://x.com/renzum1/status/1806206178382512373,"imaginavers,footycinephile,BWayne2002",3,renzum1,imaginavers
@imaginavers @footycinephile @BWayne2002 Ini politik mas org pun selain liat calon pasti liat partai yg ngusung liat tipikal partai yg ngusung ama simpatisannya semua. mas mau pemilih cuma liat aniesnya doang gabakal mungkin mas ,1.80620676083293E+018,2024-06-27 06:03:44+00:00,renzum1,1.79215105134233E+018,in,bumi,0,1,0,2,https://x.com/renzum1/status/1806206760832930254,"imaginavers,footycinephile,BWayne2002",3,renzum1,imaginavers
@nalar_logis @ch_chotimah2 Nama juga politik itu biasa elo aja yg melebih lebih kan,1.80620753943415E+018,2024-06-27 06:06:49+00:00,agok_habang,1.58546691813975E+018,in,,0,0,0,2,https://x.com/agok_habang/status/1806207539434151990,"nalar_logis,ch_chotimah2",2,agok_habang,nalar_logis
@piyopikavet @menghanyurkan Biar ekstra mulia soalnya pesut bukan konstituen dalam pemilu dan tidak bisa menjadi klien politik (at)menghanyurkan nanti ,1.80621001459358E+018,2024-06-27 06:16:39+00:00,zahraamalias,29400369,in,"Jakarta, ID / La Jolla, CA",0,1,1,2,https://x.com/zahraamalias/status/1806210014593585503,"piyopikavet,menghanyurkan",2,zahraamalias,piyopikavet
@romanbonapart @detikcom Wkkw iya lagi tapi lulusannya ko kaga ada yg jadi kepala SIBER nya ya? Malah kebanyakan yg purnawirawan partai politik kan kocak,1.806212355657E+018,2024-06-27 06:25:58+00:00,xhakajj,1.08694163772331E+018,in,,0,0,0,18,https://x.com/xhakajj/status/1806212355657003481,"romanbonapart,detikcom",2,xhakajj,romanbonapart
@PartaiSocmed Keliatannya memang salah persepsi dan visi bahwa kominfo itu dijabat Menteri dengan kapasitas Pemberian Politik . Padahal jurusan IT di kampus Indonesia sdg berkembang eh Menteri Kominfonya hanyalah Pemberian ,1.80621416071318E+018,2024-06-27 06:33:08+00:00,aven_januar,108092768,in,Jawa Timur,0,1,0,3,https://x.com/aven_januar/status/1806214160713187765,PartaiSocmed,1,aven_januar,PartaiSocmed
@profesor_saham ini mah bukan pakar IT tapi pakar politik semua ,1.80621436440137E+018,2024-06-27 06:33:56+00:00,txtbacod,89178624,in,Indonesia,0,0,0,7,https://x.com/txtbacod/status/1806214364401373501,profesor_saham,1,txtbacod,profesor_saham
@barubikinlol Pandangan politik itu umum berubah lo mandang ini sebagai hal yang kocak justru ironis sih. Politik bukan buat coli ego doang bro.,1.80621803460203E+018,2024-06-27 06:48:32+00:00,nungguinvaksin,2885911088,in,,0,2,3,82,https://x.com/nungguinvaksin/status/1806218034602033648,barubikinlol,1,nungguinvaksin,barubikinlol
